date	client	id	rank	percentage	feature	api
2025-07-01	desktop	4166	1000000.0	0.8899809051567195	kFedCm	FedCM
2025-07-01	desktop	4166	5000000.0	0.3520295992234449	kFedCm	FedCM
2025-07-01	desktop	4166	10000000.0	0.24974275919030284	kFedCm	FedCM
2025-07-01	desktop	4166	50000000.0	0.2137397822634977	kFedCm	FedCM
2025-07-01	mobile	4166	1000.0	5.3164556962025316	kFedCm	FedCM
2025-07-01	mobile	4166	5000.0	4.8316628116165505	kFedCm	FedCM
2025-07-01	mobile	4166	10000.0	4.161849710982659	kFedCm	FedCM
2025-07-01	mobile	4166	50000.0	2.528646839191451	kFedCm	FedCM
2025-07-01	mobile	4166	100000.0	2.1009644402779024	kFedCm	FedCM
2025-07-01	mobile	4166	500000.0	1.3604071651804264	kFedCm	FedCM
2025-07-01	mobile	4166	1000000.0	1.2011377247729558	kFedCm	FedCM
2025-07-01	mobile	4166	5000000.0	0.680198134007713	kFedCm	FedCM
2025-07-01	mobile	4166	10000000.0	0.47440049621308017	kFedCm	FedCM
2025-07-01	mobile	4166	50000000.0	0.35941090373412127	kFedCm	FedCM
2025-08-01	desktop	4166	1000.0	8.346709470304976	kFedCm	FedCM
2025-08-01	desktop	4166	5000.0	6.8231611893583715	kFedCm	FedCM
2025-08-01	desktop	4166	10000.0	5.436470953712333	kFedCm	FedCM
2025-08-01	desktop	4166	50000.0	3.2944615290929575	kFedCm	FedCM
2025-08-01	desktop	4166	100000.0	2.4739622641509436	kFedCm	FedCM
2025-08-01	desktop	4166	500000.0	1.2628333198600317	kFedCm	FedCM
2025-08-01	desktop	4166	1000000.0	0.8982963345379452	kFedCm	FedCM
2025-08-01	desktop	4166	5000000.0	0.36149061280295997	kFedCm	FedCM
2025-08-01	desktop	4166	10000000.0	0.2574150716465571	kFedCm	FedCM
2025-08-01	desktop	4166	50000000.0	0.21715191423214664	kFedCm	FedCM
2025-08-01	mobile	4166	1000.0	5.345501955671447	kFedCm	FedCM
2025-08-01	mobile	4166	5000.0	4.692766398755509	kFedCm	FedCM
2025-08-01	mobile	4166	10000.0	4.004146689127899	kFedCm	FedCM
2025-08-01	mobile	4166	50000.0	2.612943244081464	kFedCm	FedCM
2025-08-01	mobile	4166	100000.0	2.079915253142481	kFedCm	FedCM
2025-08-01	mobile	4166	500000.0	1.365229130955812	kFedCm	FedCM
2025-08-01	mobile	4166	1000000.0	1.197362776869996	kFedCm	FedCM
2025-08-01	mobile	4166	5000000.0	0.6968905852993699	kFedCm	FedCM
2025-08-01	mobile	4166	10000000.0	0.4844636809852496	kFedCm	FedCM
2025-08-01	mobile	4166	50000000.0	0.3632693716740587	kFedCm	FedCM
2025-09-01	desktop	4166	1000.0	8.631921824104234	kFedCm	FedCM
2025-09-01	desktop	4166	5000.0	6.931002185451139	kFedCm	FedCM
2025-09-01	desktop	4166	10000.0	5.721354569352095	kFedCm	FedCM
2025-09-01	desktop	4166	50000.0	3.486665035478346	kFedCm	FedCM
2025-09-01	desktop	4166	100000.0	2.608104021771999	kFedCm	FedCM
2025-09-01	desktop	4166	500000.0	1.317222110205375	kFedCm	FedCM
2025-09-01	desktop	4166	1000000.0	0.9255137415071977	kFedCm	FedCM
2025-09-01	desktop	4166	5000000.0	0.3702345048724662	kFedCm	FedCM
2025-09-01	desktop	4166	10000000.0	0.26400053287784964	kFedCm	FedCM
2025-09-01	desktop	4166	50000000.0	0.22079540393248023	kFedCm	FedCM
2025-09-01	mobile	4166	1000.0	5.201560468140442	kFedCm	FedCM
2025-09-01	mobile	4166	5000.0	4.86236171854901	kFedCm	FedCM
2025-09-01	mobile	4166	10000.0	4.0650406504065035	kFedCm	FedCM
2025-09-01	mobile	4166	50000.0	2.6774627483443707	kFedCm	FedCM
2025-09-01	mobile	4166	100000.0	2.1578648495173196	kFedCm	FedCM
2025-09-01	mobile	4166	500000.0	1.387662927169072	kFedCm	FedCM
2025-09-01	mobile	4166	1000000.0	1.1779881954533011	kFedCm	FedCM
2025-09-01	mobile	4166	5000000.0	0.6978274655517831	kFedCm	FedCM
2025-09-01	mobile	4166	10000000.0	0.48763165028741295	kFedCm	FedCM
2025-09-01	mobile	4166	50000000.0	0.3637251817540284	kFedCm	FedCM
2025-10-01	desktop	4166	1000.0	10.130718954248366	kFedCm	FedCM
2025-10-01	desktop	4166	5000.0	7.052498418722328	kFedCm	FedCM
2025-10-01	desktop	4166	10000.0	5.7607323232323235	kFedCm	FedCM
2025-10-01	desktop	4166	50000.0	3.5148453093812377	kFedCm	FedCM
2025-10-01	desktop	4166	100000.0	2.6654171723534024	kFedCm	FedCM
2025-10-01	desktop	4166	500000.0	1.3237232193881716	kFedCm	FedCM
2025-10-01	desktop	4166	1000000.0	0.9436459483205298	kFedCm	FedCM
2025-10-01	desktop	4166	5000000.0	0.37220062723618536	kFedCm	FedCM
2025-10-01	desktop	4166	10000000.0	0.25956208494753813	kFedCm	FedCM
2025-10-01	desktop	4166	50000000.0	0.2127255436109114	kFedCm	FedCM
2025-10-01	mobile	4166	1000.0	8.70712401055409	kFedCm	FedCM
2025-10-01	mobile	4166	5000.0	6.119757319968346	kFedCm	FedCM
2025-10-01	mobile	4166	10000.0	4.813046937151949	kFedCm	FedCM
2025-10-01	mobile	4166	50000.0	2.8555490623173774	kFedCm	FedCM
2025-10-01	mobile	4166	100000.0	2.262335493618544	kFedCm	FedCM
2025-10-01	mobile	4166	500000.0	1.4272251632438666	kFedCm	FedCM
2025-10-01	mobile	4166	1000000.0	1.1892135931023091	kFedCm	FedCM
2025-10-01	mobile	4166	5000000.0	0.6962780975373499	kFedCm	FedCM
2025-10-01	mobile	4166	10000000.0	0.48736681108642443	kFedCm	FedCM
2025-10-01	mobile	4166	50000000.0	0.35771690451872895	kFedCm	FedCM
2025-11-01	desktop	4166	1000.0	10.526315789473683	kFedCm	FedCM
2025-11-01	desktop	4166	5000.0	7.292307692307692	kFedCm	FedCM
2025-11-01	desktop	4166	10000.0	5.821654089018943	kFedCm	FedCM
2025-11-01	desktop	4166	50000.0	3.523176373272878	kFedCm	FedCM
2025-11-01	desktop	4166	100000.0	2.703524155433643	kFedCm	FedCM
2025-11-01	desktop	4166	500000.0	1.3473105942074337	kFedCm	FedCM
2025-11-01	desktop	4166	1000000.0	0.9503126636478452	kFedCm	FedCM
2025-11-01	desktop	4166	5000000.0	0.3787282476036367	kFedCm	FedCM
2025-11-01	desktop	4166	10000000.0	0.2688838703159657	kFedCm	FedCM
2025-11-01	desktop	4166	50000000.0	0.2198694980069855	kFedCm	FedCM
2025-11-01	mobile	4166	1000.0	9.32642487046632	kFedCm	FedCM
2025-11-01	mobile	4166	5000.0	6.091894682498709	kFedCm	FedCM
2025-11-01	mobile	4166	10000.0	4.943410953557955	kFedCm	FedCM
2025-11-01	mobile	4166	50000.0	2.9505184407402547	kFedCm	FedCM
2025-11-01	mobile	4166	100000.0	2.3553198193467075	kFedCm	FedCM
2025-11-01	mobile	4166	500000.0	1.4778614866074398	kFedCm	FedCM
2025-11-01	mobile	4166	1000000.0	1.2420795337031119	kFedCm	FedCM
2025-11-01	mobile	4166	5000000.0	0.7292702009108314	kFedCm	FedCM
2025-11-01	mobile	4166	10000000.0	0.5057062763380177	kFedCm	FedCM
2025-11-01	mobile	4166	50000000.0	0.37200518529302357	kFedCm	FedCM
2025-12-01	desktop	4166	1000.0	9.904153354632587	kFedCm	FedCM
2025-12-01	desktop	4166	5000.0	7.3021692636724715	kFedCm	FedCM
2025-12-01	desktop	4166	10000.0	5.871587616287936	kFedCm	FedCM
2025-12-01	desktop	4166	50000.0	3.44096443932877	kFedCm	FedCM
2025-12-01	desktop	4166	100000.0	2.6902916874367455	kFedCm	FedCM
2025-12-01	desktop	4166	500000.0	1.3958333333333333	kFedCm	FedCM
2025-12-01	desktop	4166	1000000.0	0.9857990474679856	kFedCm	FedCM
2025-12-01	desktop	4166	5000000.0	0.3927835572941748	kFedCm	FedCM
2025-12-01	desktop	4166	10000000.0	0.27782847963380025	kFedCm	FedCM
2025-12-01	desktop	4166	50000000.0	0.22604353301461386	kFedCm	FedCM
2025-12-01	mobile	4166	1000.0	8.712613784135241	kFedCm	FedCM
2025-12-01	mobile	4166	5000.0	5.88083569770441	kFedCm	FedCM
2025-12-01	mobile	4166	10000.0	4.789644012944984	kFedCm	FedCM
2025-12-01	mobile	4166	50000.0	2.940561997284028	kFedCm	FedCM
2025-12-01	mobile	4166	100000.0	2.39940309448386	kFedCm	FedCM
2025-12-01	mobile	4166	500000.0	1.525571323140726	kFedCm	FedCM
2025-12-01	mobile	4166	1000000.0	1.2914629559984956	kFedCm	FedCM
2025-12-01	mobile	4166	5000000.0	0.752417435624598	kFedCm	FedCM
2025-12-01	mobile	4166	10000000.0	0.5199593431071194	kFedCm	FedCM
2025-12-01	mobile	4166	50000000.0	0.37909469224339676	kFedCm	FedCM
2026-01-01	desktop	4166	1000.0	9.35960591133005	kFedCm	FedCM
2026-01-01	desktop	4166	5000.0	7.362155388471178	kFedCm	FedCM
2026-01-01	desktop	4166	10000.0	6.006847183317771	kFedCm	FedCM
2026-01-01	desktop	4166	50000.0	3.5301808672913486	kFedCm	FedCM
2026-01-01	desktop	4166	100000.0	2.723125620655412	kFedCm	FedCM
2026-01-01	desktop	4166	500000.0	1.4291721699370405	kFedCm	FedCM
2026-01-01	desktop	4166	1000000.0	1.0095901029793368	kFedCm	FedCM
2026-01-01	desktop	4166	5000000.0	0.4236537684069937	kFedCm	FedCM
2026-01-01	desktop	4166	10000000.0	0.3168469316029371	kFedCm	FedCM
2026-01-01	desktop	4166	50000000.0	0.28441983823138167	kFedCm	FedCM
2026-01-01	mobile	4166	1000.0	8.409986859395532	kFedCm	FedCM
2026-01-01	mobile	4166	5000.0	5.9270915289798065	kFedCm	FedCM
2026-01-01	mobile	4166	10000.0	4.897479430586391	kFedCm	FedCM
2026-01-01	mobile	4166	50000.0	2.9669145665256353	kFedCm	FedCM
2026-01-01	mobile	4166	100000.0	2.417643259204577	kFedCm	FedCM
2026-01-01	mobile	4166	500000.0	1.564115391028848	kFedCm	FedCM
2026-01-01	mobile	4166	1000000.0	1.3379431732461655	kFedCm	FedCM
2026-01-01	mobile	4166	5000000.0	0.7846959177727094	kFedCm	FedCM
2026-01-01	mobile	4166	10000000.0	0.5453825323275812	kFedCm	FedCM
2026-01-01	mobile	4166	50000000.0	0.4253578033095547	kFedCm	FedCM
2026-02-01	desktop	4166	1000.0	10.110584518167457	kFedCm	FedCM
2026-02-01	desktop	4166	5000.0	7.431192660550459	kFedCm	FedCM
2026-02-01	desktop	4166	10000.0	5.753298557839829	kFedCm	FedCM
2026-02-01	desktop	4166	50000.0	3.5110892670639555	kFedCm	FedCM
2026-02-01	desktop	4166	100000.0	2.7741975081323265	kFedCm	FedCM
2026-02-01	desktop	4166	500000.0	1.3939061358280829	kFedCm	FedCM
2026-02-01	desktop	4166	1000000.0	0.9820039110235071	kFedCm	FedCM
2026-02-01	desktop	4166	5000000.0	0.41136361250890097	kFedCm	FedCM
2026-02-01	desktop	4166	10000000.0	0.3031233514063738	kFedCm	FedCM
2026-02-01	desktop	4166	50000000.0	0.26531603321977326	kFedCm	FedCM
2026-02-01	mobile	4166	1000.0	9.266409266409266	kFedCm	FedCM
2026-02-01	mobile	4166	5000.0	6.077774916301829	kFedCm	FedCM
2026-02-01	mobile	4166	10000.0	4.81505515898767	kFedCm	FedCM
2026-02-01	mobile	4166	50000.0	3.01732068231398	kFedCm	FedCM
2026-02-01	mobile	4166	100000.0	2.502767673572671	kFedCm	FedCM
2026-02-01	mobile	4166	500000.0	1.5906348676610276	kFedCm	FedCM
2026-02-01	mobile	4166	1000000.0	1.3251768515829585	kFedCm	FedCM
2026-02-01	mobile	4166	5000000.0	0.7906076130956676	kFedCm	FedCM
2026-02-01	mobile	4166	10000000.0	0.5525871840078925	kFedCm	FedCM
2026-02-01	mobile	4166	50000000.0	0.4150667930295675	kFedCm	FedCM
2026-03-01	desktop	4166	1000.0	10.518053375196232	kFedCm	FedCM
2026-03-01	desktop	4166	5000.0	7.903673973448595	kFedCm	FedCM
2026-03-01	desktop	4166	10000.0	6.242216687422167	kFedCm	FedCM
2026-03-01	desktop	4166	50000.0	3.803760535984439	kFedCm	FedCM
2026-03-01	desktop	4166	100000.0	3.023854682271669	kFedCm	FedCM
2026-03-01	desktop	4166	500000.0	1.5367150129784128	kFedCm	FedCM
2026-03-01	desktop	4166	1000000.0	1.0878073027063777	kFedCm	FedCM
2026-03-01	desktop	4166	5000000.0	0.44800552347741535	kFedCm	FedCM
2026-03-01	desktop	4166	10000000.0	0.32941356333103766	kFedCm	FedCM
2026-03-01	desktop	4166	50000000.0	0.2855065213278045	kFedCm	FedCM
2026-03-01	mobile	4166	1000.0	9.314359637774903	kFedCm	FedCM
2026-03-01	mobile	4166	5000.0	6.4750064750064755	kFedCm	FedCM
2026-03-01	mobile	4166	10000.0	4.97505907062221	kFedCm	FedCM
2026-03-01	mobile	4166	50000.0	3.1595910495865582	kFedCm	FedCM
2026-03-01	mobile	4166	100000.0	2.6395213385576617	kFedCm	FedCM
2026-03-01	mobile	4166	500000.0	1.6687367386016665	kFedCm	FedCM
2026-03-01	mobile	4166	1000000.0	1.3921313871576768	kFedCm	FedCM
2026-03-01	mobile	4166	5000000.0	0.827417457152712	kFedCm	FedCM
2026-03-01	mobile	4166	10000000.0	0.5764330503620887	kFedCm	FedCM
2026-03-01	mobile	4166	50000000.0	0.42442766252639663	kFedCm	FedCM
2026-04-01	desktop	4166	1000.0	10.377358490566039	kFedCm	FedCM
2026-04-01	desktop	4166	5000.0	7.951732673267327	kFedCm	FedCM
2026-04-01	desktop	4166	10000.0	6.504191244954984	kFedCm	FedCM
2026-04-01	desktop	4166	50000.0	3.813637766121567	kFedCm	FedCM
2026-04-01	desktop	4166	100000.0	3.034455152877421	kFedCm	FedCM
2026-04-01	desktop	4166	500000.0	1.5478537173791522	kFedCm	FedCM
2026-04-01	desktop	4166	1000000.0	1.0929975901634466	kFedCm	FedCM
2026-04-01	desktop	4166	5000000.0	0.44967458196213306	kFedCm	FedCM
2026-04-01	desktop	4166	10000000.0	0.3237029338736708	kFedCm	FedCM
2026-04-01	desktop	4166	50000000.0	0.2687214430661573	kFedCm	FedCM
2026-04-01	mobile	4166	1000.0	9.511568123393316	kFedCm	FedCM
2026-04-01	mobile	4166	5000.0	6.319895968790637	kFedCm	FedCM
2026-04-01	mobile	4166	10000.0	5.197368421052632	kFedCm	FedCM
2026-04-01	mobile	4166	50000.0	3.203971119133574	kFedCm	FedCM
2026-04-01	mobile	4166	100000.0	2.7290966344684637	kFedCm	FedCM
2026-04-01	mobile	4166	500000.0	1.7068580228030423	kFedCm	FedCM
2026-04-01	mobile	4166	1000000.0	1.4136445889390559	kFedCm	FedCM
2026-04-01	mobile	4166	5000000.0	0.8364992364151378	kFedCm	FedCM
2026-04-01	mobile	4166	10000000.0	0.5742184291471334	kFedCm	FedCM
2026-04-01	mobile	4166	50000000.0	0.4042227793535639	kFedCm	FedCM
2024-12-01	desktop	4224		7.790940398448948e-06	kFedCmDisconnect	FedCM
2024-12-01	mobile	4224		1.2457238194166363e-05	kFedCmDisconnect	FedCM
2025-01-01	desktop	4224		1.720399917283172e-05	kFedCmDisconnect	FedCM
2025-01-01	mobile	4224		1.3303623680929084e-05	kFedCmDisconnect	FedCM
2025-02-01	desktop	4224		2.3084896244933826e-05	kFedCmDisconnect	FedCM
2025-02-01	mobile	4224		1.2411597620225095e-05	kFedCmDisconnect	FedCM
2025-03-01	desktop	4224	500000.0	0.00027930932390385056	kFedCmDisconnect	FedCM
2025-03-01	desktop	4224	1000000.0	0.00013505501466022185	kFedCmDisconnect	FedCM
2025-03-01	desktop	4224	5000000.0	2.632770622492286e-05	kFedCmDisconnect	FedCM
2025-03-01	desktop	4224	10000000.0	4.1475011789272106e-05	kFedCmDisconnect	FedCM
2025-03-01	desktop	4224	50000000.0	2.275277307006049e-05	kFedCmDisconnect	FedCM
2025-03-01	mobile	4224	500000.0	0.0002479697476907817	kFedCmDisconnect	FedCM
2025-03-01	mobile	4224	1000000.0	0.00012174469893144678	kFedCmDisconnect	FedCM
2025-03-01	mobile	4224	5000000.0	2.341676884183471e-05	kFedCmDisconnect	FedCM
2025-03-01	mobile	4224	10000000.0	2.3122504648201496e-05	kFedCmDisconnect	FedCM
2025-03-01	mobile	4224	50000000.0	1.2409659231998454e-05	kFedCmDisconnect	FedCM
2025-04-01	desktop	4224	500000.0	0.0002817163285601197	kFedCmDisconnect	FedCM
2025-04-01	desktop	4224	1000000.0	0.00013610775378651772	kFedCmDisconnect	FedCM
2025-04-01	desktop	4224	5000000.0	2.648984869263325e-05	kFedCmDisconnect	FedCM
2025-04-01	desktop	4224	10000000.0	2.7760311914864676e-05	kFedCmDisconnect	FedCM
2025-04-01	desktop	4224	50000000.0	2.305646312625965e-05	kFedCmDisconnect	FedCM
2025-04-01	mobile	4224	500000.0	0.00024781427806744516	kFedCmDisconnect	FedCM
2025-04-01	mobile	4224	1000000.0	0.00012190008094165375	kFedCmDisconnect	FedCM
2025-04-01	mobile	4224	5000000.0	2.3469864576534407e-05	kFedCmDisconnect	FedCM
