date	client	is_root_page	page	rank	rank_grouping	total_pages	percentage	feature
2026-01-01	mobile	True	124	1000	1000	761	16.29434954007884	kPrivacySandboxAdsAPIs
2026-02-01	desktop	False	130	1000	1000	568	22.887323943661972	kPrivacySandboxAdsAPIs
2026-02-01	desktop	True	124	1000	1000	633	19.589257503949447	kPrivacySandboxAdsAPIs
2026-02-01	mobile	False	138	1000	1000	687	20.087336244541483	kPrivacySandboxAdsAPIs
2026-02-01	mobile	True	137	1000	1000	777	17.63191763191763	kPrivacySandboxAdsAPIs
2026-03-01	desktop	False	120	1000	1000	563	21.314387211367674	kPrivacySandboxAdsAPIs
2026-03-01	desktop	True	118	1000	1000	637	18.524332810047095	kPrivacySandboxAdsAPIs
2026-03-01	mobile	False	141	1000	1000	672	20.982142857142858	kPrivacySandboxAdsAPIs
2026-03-01	mobile	True	140	1000	1000	773	18.111254851228978	kPrivacySandboxAdsAPIs
2026-04-01	desktop	False	107	1000	1000	557	19.210053859964095	kPrivacySandboxAdsAPIs
2026-04-01	desktop	True	112	1000	1000	636	17.61006289308176	kPrivacySandboxAdsAPIs
2026-04-01	mobile	False	128	1000	1000	680	18.823529411764707	kPrivacySandboxAdsAPIs
2026-04-01	mobile	True	129	1000	1000	778	16.580976863753214	kPrivacySandboxAdsAPIs
2024-09-01	desktop	False	1364	5000	5000	2782	49.0294751976995	kPrivacySandboxAdsAPIs
2024-09-01	desktop	True	1399	5000	5000	3165	44.20221169036335	kPrivacySandboxAdsAPIs
2024-09-01	mobile	False	1576	5000	5000	3413	46.17638441254029	kPrivacySandboxAdsAPIs
2024-09-01	mobile	True	1594	5000	5000	3884	41.040164778578784	kPrivacySandboxAdsAPIs
2024-10-01	desktop	False	1426	5000	5000	2882	49.47952810548231	kPrivacySandboxAdsAPIs
2024-10-01	desktop	True	1459	5000	5000	3228	45.19826517967782	kPrivacySandboxAdsAPIs
2024-10-01	mobile	False	1599	5000	5000	3454	46.29415170816445	kPrivacySandboxAdsAPIs
2024-10-01	mobile	True	1611	5000	5000	3869	41.638666322047044	kPrivacySandboxAdsAPIs
2024-11-01	desktop	False	1458	5000	5000	2902	50.24121295658167	kPrivacySandboxAdsAPIs
2024-11-01	desktop	True	1467	5000	5000	3260	45.0	kPrivacySandboxAdsAPIs
2024-11-01	mobile	False	1639	5000	5000	3497	46.86874463826137	kPrivacySandboxAdsAPIs
2024-11-01	mobile	True	1644	5000	5000	3915	41.99233716475096	kPrivacySandboxAdsAPIs
2024-12-01	desktop	False	1488	5000	5000	2958	50.30425963488844	kPrivacySandboxAdsAPIs
2024-12-01	desktop	True	1524	5000	5000	3305	46.11195158850227	kPrivacySandboxAdsAPIs
2024-12-01	mobile	False	1642	5000	5000	3518	46.67424673109721	kPrivacySandboxAdsAPIs
2024-12-01	mobile	True	1698	5000	5000	3949	42.9982273993416	kPrivacySandboxAdsAPIs
2025-01-01	desktop	False	1437	5000	5000	2832	50.74152542372882	kPrivacySandboxAdsAPIs
2025-01-01	desktop	True	1458	5000	5000	3181	45.83464319396416	kPrivacySandboxAdsAPIs
2025-01-01	mobile	False	1597	5000	5000	3416	46.750585480093676	kPrivacySandboxAdsAPIs
2025-01-01	mobile	True	1647	5000	5000	3867	42.5911559348332	kPrivacySandboxAdsAPIs
2025-02-01	desktop	False	1437	5000	5000	2919	49.22918807810894	kPrivacySandboxAdsAPIs
2025-02-01	desktop	True	1454	5000	5000	3283	44.2887602802315	kPrivacySandboxAdsAPIs
2025-02-01	mobile	False	1599	5000	5000	3449	46.36126413453175	kPrivacySandboxAdsAPIs
2025-02-01	mobile	True	1662	5000	5000	3907	42.5390325057589	kPrivacySandboxAdsAPIs
2025-03-01	desktop	False	1447	5000	5000	2924	49.487004103967166	kPrivacySandboxAdsAPIs
2025-03-01	desktop	True	1487	5000	5000	3266	45.52969993876302	kPrivacySandboxAdsAPIs
2025-03-01	mobile	False	1597	5000	5000	3429	46.57334499854185	kPrivacySandboxAdsAPIs
2025-03-01	mobile	True	1663	5000	5000	3867	43.00491336953711	kPrivacySandboxAdsAPIs
2025-04-01	desktop	False	1430	5000	5000	2900	49.310344827586206	kPrivacySandboxAdsAPIs
2025-04-01	desktop	True	1474	5000	5000	3278	44.966442953020135	kPrivacySandboxAdsAPIs
2025-04-01	mobile	False	1611	5000	5000	3420	47.10526315789474	kPrivacySandboxAdsAPIs
2025-04-01	mobile	True	1657	5000	5000	3873	42.78337206300026	kPrivacySandboxAdsAPIs
2025-05-01	desktop	False	1424	5000	5000	2864	49.72067039106145	kPrivacySandboxAdsAPIs
2025-05-01	desktop	True	1473	5000	5000	3226	45.66026038437694	kPrivacySandboxAdsAPIs
2025-05-01	mobile	False	1622	5000	5000	3429	47.30242053076699	kPrivacySandboxAdsAPIs
2025-05-01	mobile	True	1667	5000	5000	3899	42.75455244934599	kPrivacySandboxAdsAPIs
2025-06-01	desktop	False	1409	5000	5000	2834	49.71771347918137	kPrivacySandboxAdsAPIs
2025-06-01	desktop	True	1452	5000	5000	3170	45.80441640378549	kPrivacySandboxAdsAPIs
2025-06-01	mobile	False	1589	5000	5000	3393	46.83171234895373	kPrivacySandboxAdsAPIs
2025-06-01	mobile	True	1651	5000	5000	3845	42.93888166449935	kPrivacySandboxAdsAPIs
2025-07-01	desktop	False	1303	5000	5000	2864	45.495810055865924	kPrivacySandboxAdsAPIs
2025-07-01	desktop	True	1359	5000	5000	3201	42.45548266166823	kPrivacySandboxAdsAPIs
2025-07-01	mobile	False	1466	5000	5000	3419	42.8780345130155	kPrivacySandboxAdsAPIs
2025-07-01	mobile	True	1546	5000	5000	3891	39.732716525314835	kPrivacySandboxAdsAPIs
2025-08-01	desktop	False	1299	5000	5000	2883	45.05723204994797	kPrivacySandboxAdsAPIs
2025-08-01	desktop	True	1349	5000	5000	3195	42.22222222222222	kPrivacySandboxAdsAPIs
2025-08-01	mobile	False	1406	5000	5000	3377	41.63458691145988	kPrivacySandboxAdsAPIs
2025-08-01	mobile	True	1495	5000	5000	3857	38.76069484054965	kPrivacySandboxAdsAPIs
2025-09-01	desktop	False	1279	5000	5000	2870	44.56445993031359	kPrivacySandboxAdsAPIs
2025-09-01	desktop	True	1326	5000	5000	3203	41.39868872931627	kPrivacySandboxAdsAPIs
2025-09-01	mobile	False	1415	5000	5000	3398	41.64214243672749	kPrivacySandboxAdsAPIs
2025-09-01	mobile	True	1500	5000	5000	3887	38.59017236943658	kPrivacySandboxAdsAPIs
2025-10-01	desktop	False	1247	5000	5000	2862	43.57092941998603	kPrivacySandboxAdsAPIs
2025-10-01	desktop	True	1301	5000	5000	3162	41.144845034788105	kPrivacySandboxAdsAPIs
2025-10-01	mobile	False	1350	5000	5000	3343	40.3828896201017	kPrivacySandboxAdsAPIs
2025-10-01	mobile	True	1432	5000	5000	3791	37.77367449221841	kPrivacySandboxAdsAPIs
2025-11-01	desktop	False	1105	5000	5000	2897	38.142906454953405	kPrivacySandboxAdsAPIs
2025-11-01	desktop	True	1238	5000	5000	3250	38.09230769230769	kPrivacySandboxAdsAPIs
2025-11-01	mobile	False	1221	5000	5000	3390	36.01769911504425	kPrivacySandboxAdsAPIs
2025-11-01	mobile	True	1332	5000	5000	3874	34.38306659783169	kPrivacySandboxAdsAPIs
2025-12-01	desktop	False	724	5000	5000	2946	24.575695858791583	kPrivacySandboxAdsAPIs
2025-12-01	desktop	True	932	5000	5000	3273	28.475404827375495	kPrivacySandboxAdsAPIs
2025-12-01	mobile	False	767	5000	5000	3398	22.57210123602119	kPrivacySandboxAdsAPIs
2025-12-01	mobile	True	992	5000	5000	3877	25.58679391281919	kPrivacySandboxAdsAPIs
2026-01-01	desktop	False	717	5000	5000	2862	25.052410901467503	kPrivacySandboxAdsAPIs
2026-01-01	desktop	True	719	5000	5000	3192	22.5250626566416	kPrivacySandboxAdsAPIs
2026-01-01	mobile	False	768	5000	5000	3356	22.884386174016687	kPrivacySandboxAdsAPIs
2026-01-01	mobile	True	764	5000	5000	3813	20.036716496197222	kPrivacySandboxAdsAPIs
2026-02-01	desktop	False	732	5000	5000	2906	25.1892635925671	kPrivacySandboxAdsAPIs
2026-02-01	desktop	True	713	5000	5000	3270	21.804281345565748	kPrivacySandboxAdsAPIs
2026-02-01	mobile	False	779	5000	5000	3381	23.04052055604851	kPrivacySandboxAdsAPIs
2026-02-01	mobile	True	764	5000	5000	3883	19.675508627349988	kPrivacySandboxAdsAPIs
2026-03-01	desktop	False	687	5000	5000	2856	24.054621848739497	kPrivacySandboxAdsAPIs
2026-03-01	desktop	True	676	5000	5000	3239	20.870639086137697	kPrivacySandboxAdsAPIs
2026-03-01	mobile	False	727	5000	5000	3330	21.83183183183183	kPrivacySandboxAdsAPIs
2026-03-01	mobile	True	734	5000	5000	3861	19.01061901061901	kPrivacySandboxAdsAPIs
2026-04-01	desktop	False	649	5000	5000	2829	22.940968540120185	kPrivacySandboxAdsAPIs
2026-04-01	desktop	True	664	5000	5000	3232	20.544554455445542	kPrivacySandboxAdsAPIs
2026-04-01	mobile	False	694	5000	5000	3335	20.8095952023988	kPrivacySandboxAdsAPIs
2026-04-01	mobile	True	689	5000	5000	3845	17.919375812743823	kPrivacySandboxAdsAPIs
2024-09-01	desktop	False	2838	10000	10000	5647	50.25677350805737	kPrivacySandboxAdsAPIs
2024-09-01	desktop	True	2925	10000	10000	6375	45.88235294117647	kPrivacySandboxAdsAPIs
2024-09-01	mobile	False	3180	10000	10000	6800	46.76470588235294	kPrivacySandboxAdsAPIs
2024-09-01	mobile	True	3261	10000	10000	7744	42.11002066115703	kPrivacySandboxAdsAPIs
2024-10-01	desktop	False	2901	10000	10000	5742	50.52246603970742	kPrivacySandboxAdsAPIs
2024-10-01	desktop	True	2968	10000	10000	6421	46.223329699423765	kPrivacySandboxAdsAPIs
2024-10-01	mobile	False	3213	10000	10000	6886	46.659889631135634	kPrivacySandboxAdsAPIs
2024-10-01	mobile	True	3276	10000	10000	7732	42.369374030005176	kPrivacySandboxAdsAPIs
2024-11-01	desktop	False	2965	10000	10000	5848	50.70109439124487	kPrivacySandboxAdsAPIs
2024-11-01	desktop	True	3002	10000	10000	6531	45.9653958046241	kPrivacySandboxAdsAPIs
2024-11-01	mobile	False	3305	10000	10000	6996	47.24128073184677	kPrivacySandboxAdsAPIs
2024-11-01	mobile	True	3358	10000	10000	7815	42.96865003198976	kPrivacySandboxAdsAPIs
2024-12-01	desktop	False	3009	10000	10000	5893	51.06058034956729	kPrivacySandboxAdsAPIs
2024-12-01	desktop	True	3075	10000	10000	6569	46.810777896179026	kPrivacySandboxAdsAPIs
2024-12-01	mobile	False	3336	10000	10000	7007	47.609533323819036	kPrivacySandboxAdsAPIs
2024-12-01	mobile	True	3438	10000	10000	7862	43.7293309590435	kPrivacySandboxAdsAPIs
2025-01-01	desktop	False	2968	10000	10000	5753	51.5904745350252	kPrivacySandboxAdsAPIs
2025-01-01	desktop	True	2986	10000	10000	6430	46.43856920684292	kPrivacySandboxAdsAPIs
2025-01-01	mobile	False	3309	10000	10000	6873	48.144914884329985	kPrivacySandboxAdsAPIs
2025-01-01	mobile	True	3412	10000	10000	7760	43.96907216494845	kPrivacySandboxAdsAPIs
2025-02-01	desktop	False	2959	10000	10000	5868	50.42603953646898	kPrivacySandboxAdsAPIs
2025-02-01	desktop	True	2999	10000	10000	6567	45.66773260240597	kPrivacySandboxAdsAPIs
2025-02-01	mobile	False	3287	10000	10000	6924	47.47255921432698	kPrivacySandboxAdsAPIs
2025-02-01	mobile	True	3410	10000	10000	7826	43.57270636340404	kPrivacySandboxAdsAPIs
2025-03-01	desktop	False	2955	10000	10000	5841	50.590652285567536	kPrivacySandboxAdsAPIs
2025-03-01	desktop	True	3024	10000	10000	6521	46.37325563563871	kPrivacySandboxAdsAPIs
2025-03-01	mobile	False	3269	10000	10000	6869	47.5906245450575	kPrivacySandboxAdsAPIs
2025-03-01	mobile	True	3384	10000	10000	7783	43.479378131825776	kPrivacySandboxAdsAPIs
2025-04-01	desktop	False	2937	10000	10000	5854	50.17082336863683	kPrivacySandboxAdsAPIs
2025-04-01	desktop	True	3012	10000	10000	6576	45.8029197080292	kPrivacySandboxAdsAPIs
2025-04-01	mobile	False	3272	10000	10000	6841	47.82926472737904	kPrivacySandboxAdsAPIs
2025-04-01	mobile	True	3357	10000	10000	7765	43.232453316162264	kPrivacySandboxAdsAPIs
2025-05-01	desktop	False	2848	10000	10000	5696	50.0	kPrivacySandboxAdsAPIs
2025-05-01	desktop	True	2920	10000	10000	6415	45.51831644583009	kPrivacySandboxAdsAPIs
2025-05-01	mobile	False	3226	10000	10000	6769	47.65844290146255	kPrivacySandboxAdsAPIs
2025-05-01	mobile	True	3280	10000	10000	7720	42.487046632124354	kPrivacySandboxAdsAPIs
2025-06-01	desktop	False	2868	10000	10000	5725	50.09606986899563	kPrivacySandboxAdsAPIs
2025-06-01	desktop	True	2921	10000	10000	6372	45.84118016321406	kPrivacySandboxAdsAPIs
2025-06-01	mobile	False	3181	10000	10000	6733	47.24491311451062	kPrivacySandboxAdsAPIs
2025-06-01	mobile	True	3304	10000	10000	7638	43.25739722440429	kPrivacySandboxAdsAPIs
2025-07-01	desktop	False	2695	10000	10000	5789	46.553808948004836	kPrivacySandboxAdsAPIs
2025-07-01	desktop	True	2788	10000	10000	6462	43.14453729495512	kPrivacySandboxAdsAPIs
2025-07-01	mobile	False	2991	10000	10000	6831	43.78568291611769	kPrivacySandboxAdsAPIs
2025-07-01	mobile	True	3131	10000	10000	7785	40.21836865767502	kPrivacySandboxAdsAPIs
2025-08-01	desktop	False	2632	10000	10000	5807	45.324608231444806	kPrivacySandboxAdsAPIs
2025-08-01	desktop	True	2727	10000	10000	6438	42.357875116495805	kPrivacySandboxAdsAPIs
2025-08-01	mobile	False	2875	10000	10000	6741	42.649458537309	kPrivacySandboxAdsAPIs
2025-08-01	mobile	True	3031	10000	10000	7717	39.276921083322534	kPrivacySandboxAdsAPIs
2025-09-01	desktop	False	2614	10000	10000	5798	45.0845119006554	kPrivacySandboxAdsAPIs
2025-09-01	desktop	True	2717	10000	10000	6467	42.01329828359363	kPrivacySandboxAdsAPIs
2025-09-01	mobile	False	2891	10000	10000	6767	42.722033397369586	kPrivacySandboxAdsAPIs
2025-09-01	mobile	True	3039	10000	10000	7749	39.21796360820751	kPrivacySandboxAdsAPIs
2025-10-01	desktop	False	2556	10000	10000	5726	44.63849109325882	kPrivacySandboxAdsAPIs
2025-10-01	desktop	True	2639	10000	10000	6336	41.65088383838384	kPrivacySandboxAdsAPIs
2025-10-01	mobile	False	2785	10000	10000	6629	42.01236988987781	kPrivacySandboxAdsAPIs
2025-10-01	mobile	True	2922	10000	10000	7542	38.74303898170247	kPrivacySandboxAdsAPIs
2025-11-01	desktop	False	2287	10000	10000	5810	39.3631669535284	kPrivacySandboxAdsAPIs
2025-11-01	desktop	True	2544	10000	10000	6493	39.18065609117511	kPrivacySandboxAdsAPIs
2025-11-01	mobile	False	2511	10000	10000	6713	37.405035006703415	kPrivacySandboxAdsAPIs
2025-11-01	mobile	True	2737	10000	10000	7687	35.605567841810846	kPrivacySandboxAdsAPIs
2025-12-01	desktop	False	1391	10000	10000	5899	23.580267842007117	kPrivacySandboxAdsAPIs
2025-12-01	desktop	True	1929	10000	10000	6557	29.418941589141372	kPrivacySandboxAdsAPIs
2025-12-01	mobile	False	1514	10000	10000	6777	22.340268555407995	kPrivacySandboxAdsAPIs
2025-12-01	mobile	True	2010	10000	10000	7725	26.019417475728158	kPrivacySandboxAdsAPIs
2026-01-01	desktop	False	1384	10000	10000	5776	23.961218836565095	kPrivacySandboxAdsAPIs
2026-01-01	desktop	True	1373	10000	10000	6426	21.36632430750078	kPrivacySandboxAdsAPIs
2026-01-01	mobile	False	1510	10000	10000	6735	22.420193021529325	kPrivacySandboxAdsAPIs
2026-01-01	mobile	True	1452	10000	10000	7657	18.96304035523051	kPrivacySandboxAdsAPIs
2026-02-01	desktop	False	1388	10000	10000	5822	23.84060460322913	kPrivacySandboxAdsAPIs
2026-02-01	desktop	True	1361	10000	10000	6518	20.880638232586684	kPrivacySandboxAdsAPIs
2026-02-01	mobile	False	1495	10000	10000	6719	22.250334871260605	kPrivacySandboxAdsAPIs
2026-02-01	mobile	True	1461	10000	10000	7705	18.961713173264112	kPrivacySandboxAdsAPIs
2026-03-01	desktop	False	1287	10000	10000	5687	22.63056092843327	kPrivacySandboxAdsAPIs
2026-03-01	desktop	True	1259	10000	10000	6424	19.598381070983812	kPrivacySandboxAdsAPIs
2026-03-01	mobile	False	1373	10000	10000	6582	20.859920996657554	kPrivacySandboxAdsAPIs
2026-03-01	mobile	True	1362	10000	10000	7618	17.878708322394328	kPrivacySandboxAdsAPIs
2026-04-01	desktop	False	1210	10000	10000	5646	21.4311016648955	kPrivacySandboxAdsAPIs
2026-04-01	desktop	True	1221	10000	10000	6442	18.953741074200558	kPrivacySandboxAdsAPIs
2026-04-01	mobile	False	1288	10000	10000	6581	19.571493693967483	kPrivacySandboxAdsAPIs
2026-04-01	mobile	True	1291	10000	10000	7600	16.986842105263158	kPrivacySandboxAdsAPIs
2024-09-01	desktop	False	13850	50000	50000	29021	47.724061886220326	kPrivacySandboxAdsAPIs
2024-09-01	desktop	True	14324	50000	50000	33132	43.23312809368586	kPrivacySandboxAdsAPIs
2024-09-01	mobile	False	14837	50000	50000	33501	44.28823020208352	kPrivacySandboxAdsAPIs
2024-09-01	mobile	True	15604	50000	50000	39136	39.871218315617334	kPrivacySandboxAdsAPIs
2024-10-01	desktop	False	14111	50000	50000	29216	48.29887732749179	kPrivacySandboxAdsAPIs
2024-10-01	desktop	True	14576	50000	50000	33260	43.82441371016236	kPrivacySandboxAdsAPIs
2024-10-01	mobile	False	15079	50000	50000	33535	44.964961980020874	kPrivacySandboxAdsAPIs
2024-10-01	mobile	True	15722	50000	50000	39022	40.29009276818205	kPrivacySandboxAdsAPIs
2024-11-01	desktop	False	14340	50000	50000	29550	48.52791878172589	kPrivacySandboxAdsAPIs
2024-11-01	desktop	True	14625	50000	50000	33559	43.57996364611579	kPrivacySandboxAdsAPIs
2024-11-01	mobile	False	15393	50000	50000	33917	45.38432054721821	kPrivacySandboxAdsAPIs
2024-11-01	mobile	True	15987	50000	50000	39154	40.83107728456863	kPrivacySandboxAdsAPIs
2024-12-01	desktop	False	14799	50000	50000	30036	49.27087495005993	kPrivacySandboxAdsAPIs
2024-12-01	desktop	True	15156	50000	50000	34037	44.528013632223754	kPrivacySandboxAdsAPIs
2024-12-01	mobile	False	15664	50000	50000	34294	45.675628389805794	kPrivacySandboxAdsAPIs
2024-12-01	mobile	True	16331	50000	50000	39628	41.210760068638336	kPrivacySandboxAdsAPIs
2025-01-01	desktop	False	14209	50000	50000	29120	48.794642857142854	kPrivacySandboxAdsAPIs
2025-01-01	desktop	True	14575	50000	50000	33068	44.0758437159792	kPrivacySandboxAdsAPIs
2025-01-01	mobile	False	15507	50000	50000	33735	45.9670964873277	kPrivacySandboxAdsAPIs
2025-01-01	mobile	True	16245	50000	50000	39178	41.46459747817653	kPrivacySandboxAdsAPIs
2025-02-01	desktop	False	14351	50000	50000	29639	48.419312392455886	kPrivacySandboxAdsAPIs
2025-02-01	desktop	True	14651	50000	50000	33657	43.53032058709926	kPrivacySandboxAdsAPIs
2025-02-01	mobile	False	15494	50000	50000	33825	45.806356245380634	kPrivacySandboxAdsAPIs
2025-02-01	mobile	True	16313	50000	50000	39317	41.49095810972353	kPrivacySandboxAdsAPIs
2025-03-01	desktop	False	14162	50000	50000	29231	48.44856487975095	kPrivacySandboxAdsAPIs
2025-03-01	desktop	True	14560	50000	50000	33319	43.69879047990636	kPrivacySandboxAdsAPIs
2025-03-01	mobile	False	15315	50000	50000	33332	45.94683787351494	kPrivacySandboxAdsAPIs
2025-03-01	mobile	True	16059	50000	50000	38944	41.23613393590797	kPrivacySandboxAdsAPIs
2025-04-01	desktop	False	14061	50000	50000	28941	48.58505234788017	kPrivacySandboxAdsAPIs
2025-04-01	desktop	True	14483	50000	50000	33103	43.75132163248044	kPrivacySandboxAdsAPIs
2025-04-01	mobile	False	15390	50000	50000	33263	46.26762468809187	kPrivacySandboxAdsAPIs
2025-04-01	mobile	True	16187	50000	50000	39015	41.489170831731386	kPrivacySandboxAdsAPIs
2025-05-01	desktop	False	14004	50000	50000	28861	48.52222722705381	kPrivacySandboxAdsAPIs
2025-05-01	desktop	True	14435	50000	50000	32937	43.8260922366943	kPrivacySandboxAdsAPIs
2025-05-01	mobile	False	15318	50000	50000	33046	46.35356775403982	kPrivacySandboxAdsAPIs
2025-05-01	mobile	True	16001	50000	50000	38723	41.321695116597375	kPrivacySandboxAdsAPIs
2025-06-01	desktop	False	13699	50000	50000	28764	47.625504102350156	kPrivacySandboxAdsAPIs
2025-06-01	desktop	True	14159	50000	50000	32585	43.4525088230781	kPrivacySandboxAdsAPIs
2025-06-01	mobile	False	14944	50000	50000	32961	45.338430266072024	kPrivacySandboxAdsAPIs
2025-06-01	mobile	True	15772	50000	50000	38311	41.16833285479366	kPrivacySandboxAdsAPIs
2025-07-01	desktop	False	12663	50000	50000	28879	43.84847120745178	kPrivacySandboxAdsAPIs
2025-07-01	desktop	True	13158	50000	50000	32931	39.956272205520634	kPrivacySandboxAdsAPIs
