date	client	is_root_page	page	rank	rank_grouping	total_pages	percentage	feature
2024-09-01	desktop	True	1053	5000	5000	3165	33.27014218009479	kTopicsAPI_BrowsingTopics_Method
2024-09-01	mobile	False	1172	5000	5000	3413	34.33929094638148	kTopicsAPI_BrowsingTopics_Method
2024-09-01	mobile	True	1191	5000	5000	3884	30.664263645726052	kTopicsAPI_BrowsingTopics_Method
2024-10-01	desktop	False	1110	5000	5000	2882	38.51492019430951	kTopicsAPI_BrowsingTopics_Method
2024-10-01	desktop	True	1110	5000	5000	3228	34.386617100371744	kTopicsAPI_BrowsingTopics_Method
2024-10-01	mobile	False	1201	5000	5000	3454	34.77127967573828	kTopicsAPI_BrowsingTopics_Method
2024-10-01	mobile	True	1235	5000	5000	3869	31.920392866373742	kTopicsAPI_BrowsingTopics_Method
2024-11-01	desktop	False	1117	5000	5000	2902	38.490696071674705	kTopicsAPI_BrowsingTopics_Method
2024-11-01	desktop	True	1118	5000	5000	3260	34.29447852760737	kTopicsAPI_BrowsingTopics_Method
2024-11-01	mobile	False	1228	5000	5000	3497	35.11581355447527	kTopicsAPI_BrowsingTopics_Method
2024-11-01	mobile	True	1236	5000	5000	3915	31.570881226053636	kTopicsAPI_BrowsingTopics_Method
2024-12-01	desktop	False	1136	5000	5000	2958	38.40432724814063	kTopicsAPI_BrowsingTopics_Method
2024-12-01	desktop	True	1133	5000	5000	3305	34.28139183055976	kTopicsAPI_BrowsingTopics_Method
2024-12-01	mobile	False	1234	5000	5000	3518	35.07674815235929	kTopicsAPI_BrowsingTopics_Method
2024-12-01	mobile	True	1262	5000	5000	3949	31.95745758419853	kTopicsAPI_BrowsingTopics_Method
2025-01-01	desktop	False	1103	5000	5000	2832	38.94774011299435	kTopicsAPI_BrowsingTopics_Method
2025-01-01	desktop	True	1093	5000	5000	3181	34.360264067903174	kTopicsAPI_BrowsingTopics_Method
2025-01-01	mobile	False	1212	5000	5000	3416	35.48009367681499	kTopicsAPI_BrowsingTopics_Method
2025-01-01	mobile	True	1222	5000	5000	3867	31.600724075510733	kTopicsAPI_BrowsingTopics_Method
2025-02-01	desktop	False	1107	5000	5000	2919	37.92394655704008	kTopicsAPI_BrowsingTopics_Method
2025-02-01	desktop	True	1104	5000	5000	3283	33.62777946999695	kTopicsAPI_BrowsingTopics_Method
2025-02-01	mobile	False	1199	5000	5000	3449	34.763699623079155	kTopicsAPI_BrowsingTopics_Method
2025-02-01	mobile	True	1226	5000	5000	3907	31.379575121576657	kTopicsAPI_BrowsingTopics_Method
2025-03-01	desktop	False	1104	5000	5000	2924	37.75649794801642	kTopicsAPI_BrowsingTopics_Method
2025-03-01	desktop	True	1112	5000	5000	3266	34.04776484996938	kTopicsAPI_BrowsingTopics_Method
2025-03-01	mobile	False	1186	5000	5000	3429	34.58734324876057	kTopicsAPI_BrowsingTopics_Method
2025-03-01	mobile	True	1231	5000	5000	3867	31.833462632531678	kTopicsAPI_BrowsingTopics_Method
2025-04-01	desktop	False	1084	5000	5000	2900	37.37931034482759	kTopicsAPI_BrowsingTopics_Method
2025-04-01	desktop	True	1108	5000	5000	3278	33.80109823062843	kTopicsAPI_BrowsingTopics_Method
2025-04-01	mobile	False	1179	5000	5000	3420	34.473684210526315	kTopicsAPI_BrowsingTopics_Method
2025-04-01	mobile	True	1229	5000	5000	3873	31.732507100438934	kTopicsAPI_BrowsingTopics_Method
2025-05-01	desktop	False	1081	5000	5000	2864	37.744413407821234	kTopicsAPI_BrowsingTopics_Method
2025-05-01	desktop	True	1103	5000	5000	3226	34.190948543087416	kTopicsAPI_BrowsingTopics_Method
2025-05-01	mobile	False	1216	5000	5000	3429	35.46223388743074	kTopicsAPI_BrowsingTopics_Method
2025-05-01	mobile	True	1230	5000	5000	3899	31.546550397537832	kTopicsAPI_BrowsingTopics_Method
2025-06-01	desktop	False	1045	5000	5000	2834	36.87367678193366	kTopicsAPI_BrowsingTopics_Method
2025-06-01	desktop	True	1066	5000	5000	3170	33.62776025236593	kTopicsAPI_BrowsingTopics_Method
2025-06-01	mobile	False	1175	5000	5000	3393	34.63012083701739	kTopicsAPI_BrowsingTopics_Method
2025-06-01	mobile	True	1225	5000	5000	3845	31.859557867360206	kTopicsAPI_BrowsingTopics_Method
2025-07-01	desktop	False	1042	5000	5000	2864	36.382681564245814	kTopicsAPI_BrowsingTopics_Method
2025-07-01	desktop	True	1072	5000	5000	3201	33.48953452046236	kTopicsAPI_BrowsingTopics_Method
2025-07-01	mobile	False	1144	5000	5000	3419	33.460076045627375	kTopicsAPI_BrowsingTopics_Method
2025-07-01	mobile	True	1207	5000	5000	3891	31.020303263942434	kTopicsAPI_BrowsingTopics_Method
2025-08-01	desktop	False	1045	5000	5000	2883	36.246964967048214	kTopicsAPI_BrowsingTopics_Method
2025-08-01	desktop	True	1083	5000	5000	3195	33.89671361502347	kTopicsAPI_BrowsingTopics_Method
2025-08-01	mobile	False	1127	5000	5000	3377	33.37281610897246	kTopicsAPI_BrowsingTopics_Method
2025-08-01	mobile	True	1194	5000	5000	3857	30.95670210007778	kTopicsAPI_BrowsingTopics_Method
2025-09-01	desktop	False	1019	5000	5000	2870	35.505226480836235	kTopicsAPI_BrowsingTopics_Method
2025-09-01	desktop	True	1052	5000	5000	3203	32.844208554480176	kTopicsAPI_BrowsingTopics_Method
2025-09-01	mobile	False	1105	5000	5000	3398	32.51912889935256	kTopicsAPI_BrowsingTopics_Method
2025-09-01	mobile	True	1178	5000	5000	3887	30.30614870079753	kTopicsAPI_BrowsingTopics_Method
2025-10-01	desktop	False	992	5000	5000	2862	34.66107617051013	kTopicsAPI_BrowsingTopics_Method
2025-10-01	desktop	True	1031	5000	5000	3162	32.60594560404807	kTopicsAPI_BrowsingTopics_Method
2025-10-01	mobile	False	1069	5000	5000	3343	31.97726592880646	kTopicsAPI_BrowsingTopics_Method
2025-10-01	mobile	True	1124	5000	5000	3791	29.649169084674227	kTopicsAPI_BrowsingTopics_Method
2025-11-01	desktop	False	776	5000	5000	2897	26.786330686917502	kTopicsAPI_BrowsingTopics_Method
2025-11-01	desktop	True	914	5000	5000	3250	28.123076923076923	kTopicsAPI_BrowsingTopics_Method
2025-11-01	mobile	False	853	5000	5000	3390	25.162241887905605	kTopicsAPI_BrowsingTopics_Method
2025-11-01	mobile	True	955	5000	5000	3874	24.651522973670627	kTopicsAPI_BrowsingTopics_Method
2025-12-01	desktop	False	560	5000	5000	2946	19.008825526137134	kTopicsAPI_BrowsingTopics_Method
2025-12-01	desktop	True	554	5000	5000	3273	16.926367247173847	kTopicsAPI_BrowsingTopics_Method
2025-12-01	mobile	False	607	5000	5000	3398	17.863449087698648	kTopicsAPI_BrowsingTopics_Method
2025-12-01	mobile	True	597	5000	5000	3877	15.39850399793655	kTopicsAPI_BrowsingTopics_Method
2026-01-01	desktop	False	567	5000	5000	2862	19.81132075471698	kTopicsAPI_BrowsingTopics_Method
2026-01-01	desktop	True	548	5000	5000	3192	17.167919799498748	kTopicsAPI_BrowsingTopics_Method
2026-01-01	mobile	False	618	5000	5000	3356	18.41477949940405	kTopicsAPI_BrowsingTopics_Method
2026-01-01	mobile	True	592	5000	5000	3813	15.525832677681617	kTopicsAPI_BrowsingTopics_Method
2026-02-01	desktop	False	578	5000	5000	2906	19.88988300068823	kTopicsAPI_BrowsingTopics_Method
2026-02-01	desktop	True	565	5000	5000	3270	17.2782874617737	kTopicsAPI_BrowsingTopics_Method
2026-02-01	mobile	False	627	5000	5000	3381	18.544809228039043	kTopicsAPI_BrowsingTopics_Method
2026-02-01	mobile	True	608	5000	5000	3883	15.657996394540305	kTopicsAPI_BrowsingTopics_Method
2026-03-01	desktop	False	555	5000	5000	2856	19.432773109243698	kTopicsAPI_BrowsingTopics_Method
2026-03-01	desktop	True	522	5000	5000	3239	16.116085211485025	kTopicsAPI_BrowsingTopics_Method
2026-03-01	mobile	False	584	5000	5000	3330	17.53753753753754	kTopicsAPI_BrowsingTopics_Method
2026-03-01	mobile	True	582	5000	5000	3861	15.073815073815075	kTopicsAPI_BrowsingTopics_Method
2026-04-01	desktop	False	519	5000	5000	2829	18.345705196182397	kTopicsAPI_BrowsingTopics_Method
2026-04-01	desktop	True	503	5000	5000	3232	15.563118811881187	kTopicsAPI_BrowsingTopics_Method
2026-04-01	mobile	False	565	5000	5000	3335	16.94152923538231	kTopicsAPI_BrowsingTopics_Method
2026-04-01	mobile	True	545	5000	5000	3845	14.174252275682706	kTopicsAPI_BrowsingTopics_Method
2024-06-01	desktop	False	2276	10000	10000	5852	38.892686261107315	kTopicsAPI_BrowsingTopics_Method
2024-06-01	desktop	True	2254	10000	10000	6497	34.69293520086193	kTopicsAPI_BrowsingTopics_Method
2024-06-01	mobile	False	2452	10000	10000	6961	35.22482401953742	kTopicsAPI_BrowsingTopics_Method
2024-06-01	mobile	True	2502	10000	10000	7828	31.962187020950434	kTopicsAPI_BrowsingTopics_Method
2024-07-01	desktop	False	2235	10000	10000	5887	37.96500764396127	kTopicsAPI_BrowsingTopics_Method
2024-07-01	desktop	True	2220	10000	10000	6557	33.85694677443953	kTopicsAPI_BrowsingTopics_Method
2024-07-01	mobile	False	2361	10000	10000	7043	33.52264659946046	kTopicsAPI_BrowsingTopics_Method
2024-07-01	mobile	True	2464	10000	10000	7911	31.146504866641383	kTopicsAPI_BrowsingTopics_Method
2024-08-01	desktop	False	2194	10000	10000	5842	37.55563163300239	kTopicsAPI_BrowsingTopics_Method
2024-08-01	desktop	True	2173	10000	10000	6512	33.36916461916462	kTopicsAPI_BrowsingTopics_Method
2024-08-01	mobile	False	2366	10000	10000	7003	33.78552049121805	kTopicsAPI_BrowsingTopics_Method
2024-08-01	mobile	True	2434	10000	10000	7910	30.77117572692794	kTopicsAPI_BrowsingTopics_Method
2024-09-01	desktop	False	2073	10000	10000	5647	36.709757393306184	kTopicsAPI_BrowsingTopics_Method
2024-09-01	desktop	True	2098	10000	10000	6375	32.909803921568624	kTopicsAPI_BrowsingTopics_Method
2024-09-01	mobile	False	2261	10000	10000	6800	33.25	kTopicsAPI_BrowsingTopics_Method
2024-09-01	mobile	True	2299	10000	10000	7744	29.6875	kTopicsAPI_BrowsingTopics_Method
2024-10-01	desktop	False	2132	10000	10000	5742	37.12991988854058	kTopicsAPI_BrowsingTopics_Method
2024-10-01	desktop	True	2128	10000	10000	6421	33.141255256190625	kTopicsAPI_BrowsingTopics_Method
2024-10-01	mobile	False	2296	10000	10000	6886	33.34301481266338	kTopicsAPI_BrowsingTopics_Method
2024-10-01	mobile	True	2355	10000	10000	7732	30.457837558199692	kTopicsAPI_BrowsingTopics_Method
2024-11-01	desktop	False	2167	10000	10000	5848	37.055403556771545	kTopicsAPI_BrowsingTopics_Method
2024-11-01	desktop	True	2163	10000	10000	6531	33.11897106109325	kTopicsAPI_BrowsingTopics_Method
2024-11-01	mobile	False	2367	10000	10000	6996	33.8336192109777	kTopicsAPI_BrowsingTopics_Method
2024-11-01	mobile	True	2381	10000	10000	7815	30.467050543825973	kTopicsAPI_BrowsingTopics_Method
2024-12-01	desktop	False	2192	10000	10000	5893	37.19667402002376	kTopicsAPI_BrowsingTopics_Method
2024-12-01	desktop	True	2173	10000	10000	6569	33.07961637996651	kTopicsAPI_BrowsingTopics_Method
2024-12-01	mobile	False	2402	10000	10000	7007	34.280005708577136	kTopicsAPI_BrowsingTopics_Method
2024-12-01	mobile	True	2412	10000	10000	7862	30.679216484355127	kTopicsAPI_BrowsingTopics_Method
2025-01-01	desktop	False	2175	10000	10000	5753	37.8063618981401	kTopicsAPI_BrowsingTopics_Method
2025-01-01	desktop	True	2143	10000	10000	6430	33.328149300155516	kTopicsAPI_BrowsingTopics_Method
2025-01-01	mobile	False	2376	10000	10000	6873	34.57005674378001	kTopicsAPI_BrowsingTopics_Method
2025-01-01	mobile	True	2374	10000	10000	7760	30.592783505154642	kTopicsAPI_BrowsingTopics_Method
2025-02-01	desktop	False	2182	10000	10000	5868	37.18473074301295	kTopicsAPI_BrowsingTopics_Method
2025-02-01	desktop	True	2168	10000	10000	6567	33.013552611542565	kTopicsAPI_BrowsingTopics_Method
2025-02-01	mobile	False	2348	10000	10000	6924	33.91103408434431	kTopicsAPI_BrowsingTopics_Method
2025-02-01	mobile	True	2370	10000	10000	7826	30.283669818553538	kTopicsAPI_BrowsingTopics_Method
2025-03-01	desktop	False	2138	10000	10000	5841	36.60332134908406	kTopicsAPI_BrowsingTopics_Method
2025-03-01	desktop	True	2153	10000	10000	6521	33.01640852629964	kTopicsAPI_BrowsingTopics_Method
2025-03-01	mobile	False	2308	10000	10000	6869	33.600232930557574	kTopicsAPI_BrowsingTopics_Method
2025-03-01	mobile	True	2350	10000	10000	7783	30.194012591545675	kTopicsAPI_BrowsingTopics_Method
2025-04-01	desktop	False	2093	10000	10000	5854	35.75333105568842	kTopicsAPI_BrowsingTopics_Method
2025-04-01	desktop	True	2135	10000	10000	6576	32.46654501216545	kTopicsAPI_BrowsingTopics_Method
2025-04-01	mobile	False	2287	10000	10000	6841	33.43078497295717	kTopicsAPI_BrowsingTopics_Method
2025-04-01	mobile	True	2345	10000	10000	7765	30.19961365099807	kTopicsAPI_BrowsingTopics_Method
2025-05-01	desktop	False	2032	10000	10000	5696	35.674157303370784	kTopicsAPI_BrowsingTopics_Method
2025-05-01	desktop	True	2074	10000	10000	6415	32.33047544816836	kTopicsAPI_BrowsingTopics_Method
2025-05-01	mobile	False	2295	10000	10000	6769	33.90456492834983	kTopicsAPI_BrowsingTopics_Method
2025-05-01	mobile	True	2291	10000	10000	7720	29.676165803108805	kTopicsAPI_BrowsingTopics_Method
2025-06-01	desktop	False	2043	10000	10000	5725	35.685589519650655	kTopicsAPI_BrowsingTopics_Method
2025-06-01	desktop	True	2060	10000	10000	6372	32.328939108600125	kTopicsAPI_BrowsingTopics_Method
2025-06-01	mobile	False	2270	10000	10000	6733	33.7145403237784	kTopicsAPI_BrowsingTopics_Method
2025-06-01	mobile	True	2343	10000	10000	7638	30.67556952081697	kTopicsAPI_BrowsingTopics_Method
2025-07-01	desktop	False	2049	10000	10000	5789	35.39471411297288	kTopicsAPI_BrowsingTopics_Method
2025-07-01	desktop	True	2107	10000	10000	6462	32.60600433302383	kTopicsAPI_BrowsingTopics_Method
2025-07-01	mobile	False	2262	10000	10000	6831	33.11374615722442	kTopicsAPI_BrowsingTopics_Method
2025-07-01	mobile	True	2351	10000	10000	7785	30.199100834938985	kTopicsAPI_BrowsingTopics_Method
2025-08-01	desktop	False	2019	10000	10000	5807	34.768382986051314	kTopicsAPI_BrowsingTopics_Method
2025-08-01	desktop	True	2098	10000	10000	6438	32.58776017396707	kTopicsAPI_BrowsingTopics_Method
2025-08-01	mobile	False	2186	10000	10000	6741	32.42842308262869	kTopicsAPI_BrowsingTopics_Method
2025-08-01	mobile	True	2324	10000	10000	7717	30.115329791369703	kTopicsAPI_BrowsingTopics_Method
2025-09-01	desktop	False	2007	10000	10000	5798	34.61538461538461	kTopicsAPI_BrowsingTopics_Method
2025-09-01	desktop	True	2100	10000	10000	6467	32.47255296118757	kTopicsAPI_BrowsingTopics_Method
2025-09-01	mobile	False	2181	10000	10000	6767	32.22993941185163	kTopicsAPI_BrowsingTopics_Method
2025-09-01	mobile	True	2315	10000	10000	7749	29.874822557749386	kTopicsAPI_BrowsingTopics_Method
2025-10-01	desktop	False	1942	10000	10000	5726	33.91547327977646	kTopicsAPI_BrowsingTopics_Method
2025-10-01	desktop	True	2011	10000	10000	6336	31.739267676767675	kTopicsAPI_BrowsingTopics_Method
2025-10-01	mobile	False	2104	10000	10000	6629	31.739327198672502	kTopicsAPI_BrowsingTopics_Method
2025-10-01	mobile	True	2199	10000	10000	7542	29.15672235481305	kTopicsAPI_BrowsingTopics_Method
2025-11-01	desktop	False	1527	10000	10000	5810	26.28227194492255	kTopicsAPI_BrowsingTopics_Method
2025-11-01	desktop	True	1813	10000	10000	6493	27.92237794547975	kTopicsAPI_BrowsingTopics_Method
2025-11-01	mobile	False	1685	10000	10000	6713	25.10055116937286	kTopicsAPI_BrowsingTopics_Method
2025-11-01	mobile	True	1891	10000	10000	7687	24.59997398204761	kTopicsAPI_BrowsingTopics_Method
2025-12-01	desktop	False	1072	10000	10000	5899	18.172571622308865	kTopicsAPI_BrowsingTopics_Method
2025-12-01	desktop	True	1071	10000	10000	6557	16.333689187128257	kTopicsAPI_BrowsingTopics_Method
2025-12-01	mobile	False	1184	10000	10000	6777	17.47085731149476	kTopicsAPI_BrowsingTopics_Method
2025-12-01	mobile	True	1162	10000	10000	7725	15.042071197411003	kTopicsAPI_BrowsingTopics_Method
2026-01-01	desktop	False	1062	10000	10000	5776	18.386426592797783	kTopicsAPI_BrowsingTopics_Method
2026-01-01	desktop	True	1018	10000	10000	6426	15.84189231248055	kTopicsAPI_BrowsingTopics_Method
